category,name,price,description,veg_nonveg,spice_level,source_file
Restaurant,Onion Rawa Plain Dosa,₹230,"Onion Rawa Plain Dosa is a delightful South Indian dish that combines the unique texture of Rawa with the added flavour of onions. It is enhanced with finely chopped onions for a sweet and Savoury taste. Served with coconut chutney, red ginger chutney and sambhar.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Plain Rawa Dosa,₹220,"Plain Rawa Dosa is a beloved South Indian delicacy, known for its unique texture and delightful flavours. Made from a batter of semolina, rice flour, and spices, it creates a crispy, lacy dosa with a slightly grainy texture. Served with coconut chutney, red ginger chutney and sambhar.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Onion Uttapam,₹250,"Haldiram's Onion Uthappam is a Savoury twist on the classic dish. The thick and fluffy pancake-like base is made from fermented rice and lentil batter. Topped with finely chopped onions, it offers a sweet and crunchy element. The uthappam is cooked until golden brown, crispy outside and moist inside. Served with coconut chutney, red ginger chutney and sambhar, it creates a perfect flavour combination.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Kesar Thandai 200 ML,₹94.29,"Haldiram's Kesar Thandai is a rich and refreshing traditional Indian beverage. Infused with saffron, almonds, and aromatic spices, it offers a creamy and flavorful experience.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Kulhad Chai,₹199,"Savor the classic taste of our Cutting Tea, infused with the aromatic flavors of elaichi and ginger. Delivered in a tea kettle with 5 kulhads. Perfect for a refreshing break!",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Badam Milk 200 ML,₹95.23,"Haldiram's Badam Milk is a creamy and indulgent beverage that offers a refreshing and nourishing experience. Made with almond, milk, and fragrant spices, it has a luscious texture and rich almond flavour. Enjoy chilled as a satisfying treat or soothing drink.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Cold Coffee 300 ML,₹95.23,"Cold Coffee is a refreshing and indulgent beverage for coffee lovers seeking a chilled treat. Made with rich Arabica coffee, milk, and sweetness, it offers a smooth and creamy consistency. Known for its balanced flavour, it combines the robust notes of Arabica coffee with creamy milk.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Aam Panna 200 ML,₹57.14,"Haldiram's Aam Panna is a tangy and refreshing summer drink that captures the essence of raw mangoes. Made from raw mango pulp, aromatic spices, mint leaves, and a touch of sweetness, it offers a perfect balance of flavours.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Masala Chaas 300 ML,₹75,"Haldiram's bottled Chaach is a refreshing and traditional Indian buttermilk beverage loved for its cooling and digestive properties. Made from yogurt, water, and aromatic spices, it has a smooth, creamy texture with a tangy, slightly salty taste. The probiotic nature of yogurt makes it beneficial for digestion, while the creamy texture adds a lusciousness to the drink.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Masala Shikanji 200 ML,₹57.14,"Masala Shikanji is a zesty and refreshing Indian beverage that combines the tanginess of lemon with aromatic spices. Made from freshly squeezed lemon juice, water, sugar, and a special spice blend. It offers a perfect balance of tanginess, sweetness, and spiciness.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Sweet Lassi 300 ML,₹95.23,"Haldiram's bottled lassi is a creamy and delicious traditional Indian yogurt-based beverage that offers a rich and satisfying taste. Made from thick yogurt, milk, and a touch of sweetness, it has a smooth and velvety texture with a tangy and slightly sweet flavour. The probiotic nature of yogurt makes it beneficial for digestion, while the creamy texture adds a lusciousness to the drink.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Mineral Water 500 ML,₹47.61,,Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Emarti,₹325.71,"Discover the sweetness with Haldiram Emarti, a delightful round flower-shaped dessert that steals your heart at the very first bite.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Gulab Jamun - 2 pcs,₹72.38,"Give your taste buds a yummilious experience with Haldiram's Gulab Jamun!  Made with the finest ingredients using traditional Indian recipes, these golden-brown Gulab Jamun are the epitome of delicious sweetness.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Rasgulla - 2 pcs,₹34.28,"This delightful sweet treat is known for its soft & spongy texture, soaked in light sugary syrup. Haldiram's Rasgulla is crafted to perfection, promising a mouthful of  sweetness with every bite.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Jalebi,₹283.81,"Haldiram’s Jalebi is made from a traditional recipe using the finest ingredients, these golden, crispy spirals soaked in fragrant sugar syrup will take you to a world of deliciousness.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Kala Gulab Jamun - 1 pc,₹36.19,"Haldiram's Kala Jamun is a rich and indulgent Indian dessert. Made from khoya and deep-fried to a dark, luscious perfection, these sweet treats are soaked in a fragrant sugar syrup.",Veg,Normal,haldirams_raj_nagar_menu.csv
Restaurant,Long Gulab Jamun - 2 pcs,₹72.38,"Haldiram's Long Jamun is an exquisite Indian dessert known for its elongated shape and rich, melt-in-your-mouth texture.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Kaju Katli,₹570.47,"Indulge in the irresistible sweetness of Haldiram's Kaju Burfi Made with the finest quality cashews, this Indian sweet has a delectable taste. Each bite of this treat will take you to a world of rich flavors.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Coconut Burfi,₹651.42,"Haldiram's Coconut Burfi is a sweet delight for your taste buds and is the perfect choice for all occasions. It is made with handpicked coconuts and blended with aromatic spices, this tender and mouthwatering treat is an irresistible delight for all.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Plain Burfi,₹322.86,"Treat yourself to the authentic taste of Haldiram's plain burfi, prepared with the goodness of khoya. Soft and velvety in texture, this mouth-watering sweet is a perfect combination of traditional flavours and quality.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Pista Burfi,₹384.75,Haldiram's Pista Burfi is a delightful Indian sweet that combines the nuttiness of pistachio and the creaminess of milk to perfection!,Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Besan Ladoo,₹440,"Enjoy the delightful fusion of tradition and taste with Haldiram's Besan Ladoo. Made with the finest roasted dry fruits, these ladoos are a delicious and rich sweet delight with the perfect balance of nutrition & indulgence.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Moti Choor Ladoo,₹331.42,"Haldiram's delectable Moti Choor Laddoo is a delightful treat for your taste buds. Crafted using the best-quality ingredients, these laddoos are an epitome of a perfect fusion of tradition and flavors.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Moti Boondi Laddoo,₹570.47,"Haldiram's Boondi Ladoo is a delicious traditional Indian sweet. Made with high-quality ingredients, these laddoos offer a perfect blend of rich flavors and authentic taste.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Coconut Dry Fruit Ladoo,₹880,"Indulge in the delightful flavors of Haldiram's Coconut Dry Fruit Laddoo, a perfect fusion of tropical coconut and luscious dry fruits.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Atta Ladoo,₹440,"Enjoy the delightful fusion of tradition and taste with Haldiram's Atta Ladoo.  Made with the finest roasted dry fruits, these ladoos are a delicious and rich sweet delight with the perfect balance of nutrition & indulgence.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Doda Burfi,₹318.09,"Treat yourself to the delectable Doda Burfi, a traditional  sweet made with love and perfection. Handcrafted using premium quality ingredients, this mouthwatering dessert will leave you craving for more.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Moong Dal Halwa,₹189.05,"Dive into the richness of Haldiram's Moong Dal Ka Halwa – a decadent dessert blending golden moong dal, ghee, and aromatic spices for an unforgettable taste experience.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,MYSORE PAK (500gm),₹341.90,"Haldiram's Mysore Pak is an authentic Indian sweet with a delectable flavour and rich aroma. Made with the finest besan and desi ghee, this sweet has a distinctive melt-in-mouth texture that will satisfy your cravings for sweets.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Moong dal burfi (500gm),₹380.95,"Haldiram Moong Dal Burfi is a delectable treat that combines the goodness of moong dal flour, khoya, and ghee. Each bite of this rich and flavorful burfi ensures to satisfy your sweet tooth.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Mysore Pak,₹341.43,"Haldiram's Mysore Pak is an authentic Indian sweet with a delectable flavour and rich aroma. Made with the finest besan and desi ghee, this sweet has a distinctive melt-in-mouth texture that will satisfy your cravings for sweets.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Special Pinni,₹742.85,"Treat your taste buds to the sweet and savory goodness of Haldiram's Special Pinni, made with the goodness of whole wheat and infused with crunchy nuts.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Moong Dal Burfi,₹380.95,"Haldiram Moong Dal Burfi is a delectable treat that combines the goodness of moong dal flour, khoya, and ghee. Each bite of this rich and flavorful burfi ensures to satisfy your sweet tooth.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Chana dry fruit burfi,₹390.47,"Taste the perfect blend of dry fruits and chana with Haldiram's Chana Dry Fruit Burfi. With its combination of crunchy textures and sweetness, this treat is a true delight for your taste buds.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Soan Cake,₹114.28,Traditional Indian Flaky Sweet with Almonds and Pistachios,Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,PATISA (400gm),₹254.28,"Haldiram’s Patisa is one of the most popular sweets with a rich taste. Full of aroma and flavours, it is a delicate and flaky sweet that will melt in your mouth.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Kala Gulab Jamun (500gm),₹331.42,"Haldiram's Kala Jamun is a rich and indulgent Indian dessert. Made from khoya and deep-fried to a dark, luscious perfection, these sweet treats are soaked in a fragrant sugar syrup.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Rasgulla Box - 12 pcs,₹214.28,"This delightful sweet treat is known for its soft & spongy texture, soaked in light sugary syrup. Haldiram's Rasgulla is crafted to perfection, promising a mouthful of  sweetness with every bite.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Small Gulab Jamun (500gm),₹273.33,"Haldiram's Small Gulab Jamun is a delightful Indian sweet made from soft, golden-brown dough balls, gently soaked in fragrant sugar syrup.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Milk Cake (packed),₹380,"Haldiram's Milk Cake is a classic dessert that combines the richness of milk with the sweetness of sugar, creating delectable taste.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Long Gulab Jamun (500gm),₹315.23,"Haldiram's Long Jamun is an exquisite Indian dessert known for its elongated shape and rich, melt-in-your-mouth texture.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Tin Raj Bhog,₹257.14,"Haldiram's Tin Raj Bhog is an exquisite Indian dessert made from soft, spongy balls of chenna filled with a delightful mix of dry fruits and saffron.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,White Rasbhari (500gm),₹187.62,"Haldiram's White Rasbhari is a classic Indian dessert made from soft, spongy balls of chenna soaked in sweet, fragrant sugar syrup.",Veg,Normal,haldirams_raj_nagar_menu.csv
Sweets,Tin Kesar Rasbhari,₹257.14,"Haldiram's Tin Kesar Rasbhari is a premium Indian dessert featuring soft, spongy balls of chenna infused with the rich aroma of saffron.",Veg,Normal,haldirams_raj_nagar_menu.csv
Syrups,Syrup Rose 750ml,₹144.06,,Veg,Normal,haldirams_raj_nagar_menu.csv
Syrups,Syrup Pineapple Crush 750ml,₹151.78,,Veg,Normal,haldirams_raj_nagar_menu.csv
Syrups,Syrup Mango Panna 750ml,₹151.78,,Veg,Normal,haldirams_raj_nagar_menu.csv
Syrups,Syrup Thandai Kesaria 750ml,₹290.17,,Veg,Normal,haldirams_raj_nagar_menu.csv
Cherish By Haldiram's,Dark Almond Bar,₹118.64,"Caramelised almonds, coated in chocolatey indulgence.",Veg,Normal,haldirams_raj_nagar_menu.csv
Cherish By Haldiram's,Classic Milk Bar,₹118.64,"Silky, smooth choco indulgence in every bite.",Veg,Normal,haldirams_raj_nagar_menu.csv
Cherish By Haldiram's,Fruit & Nut Bar,₹127.12,"Crunchy cashew, pistachio and berry bits covered in choco bliss.",Veg,Normal,haldirams_raj_nagar_menu.csv
Cherish By Haldiram's,Almond Pralines - 9 pcs,₹161.01,Soft chocolatey shells filled with crunchy almonds bits.,Veg,Normal,haldirams_raj_nagar_menu.csv
Cherish By Haldiram's,Dark Almond Rocks,₹161.01,"Chocolatey binge bites loaded with rich, crunchy almonds.",Veg,Normal,haldirams_raj_nagar_menu.csv
Cherish By Haldiram's,Hazelnut Truffles - 9 pcs,₹194.91,"Crunchy bite-sized hazelnut delight, covered in creamy choco.",Veg,Normal,haldirams_raj_nagar_menu.csv
Cherish By Haldiram's,Fruit & Nut Selection Pralines - 16 pcs,₹529.66,"An assortment of fruit and nut indulgence covered in a sea of rich, choco heaven.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Aloo Bhujia (440gm),₹91.96,Haldiram's Aloo Bhujia is a popular Indian snack produced by the well-known brand Haldiram. It is a crispy and flavorful snack made primarily from potatoes (aloo) and gram flour (besan).,Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,All In One (200gm),₹53.57,Haldiram's All in One Namkeen is a popular and flavorful snack mix that combines a variety of ingredients to create a savory and satisfying snacking experience.,Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Bhujia Plain (200gm),₹53.57,"Haldiram's Plain Bhujia is a classic Indian snack that is loved for its simplicity and delicious taste. It is a crispy and savory snack made primarily from gram flour (besan), spices, and aromatic herbs.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Kaju Mixture (400gm),₹160.71,Haldiram's Kaju Mixture Namkeen is a savory snack that showcases the richness of cashews (kaju) combined with a variety of other ingredients.,Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Kachori Small (200gm),₹58.03,"Savor the authentic flavors of Indian cuisine with Haldiram's Small Kachori. These bite-sized, deep-fried pastries are a popular and savory snack that will transport you to the streets of India, where the aroma of spices fills the air.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Moong Dal (200gm),₹53.57,"Haldiram’s moong dal is a crispy salted namkeen with the goodness of moong dal. Known for its delicious taste, it satisfies your small hunger pangs anytime, anywhere.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Navrattan (440gm),₹88.39,"Indulge in the mouth-watering taste of Haldiram's Navrattan, a perfect blend of nine delicious ingredients that takes you to a flavourful journey!",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Aloo Bhujia (220gm),₹46.42,Haldiram's Aloo Bhujia is a popular Indian snack produced by the well-known brand Haldiram. It is a crispy and flavorful snack made primarily from potatoes (aloo) and gram flour (besan).,Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Nut Cracker (440gm),₹95.53,"Haldiram's Nut Cracker is a premium snack that brings together the goodness of assorted nuts and a flavorful blend of spices. The snack typically includes a variety of nuts such as almonds, cashews, peanuts, and sometimes other nuts like pistachios or walnuts.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Bhujia (1kg),₹258.92,"Haldiram's Bhujia is an irresistible Indian snack that offers a delightful combination of flavors and textures. Made with the finest ingredients, this crispy and savory treat is a true embodiment of culinary excellence.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Bhujia (400gm),₹107.14,"Haldiram's Bhujia is an irresistible Indian snack that offers a delightful combination of flavors and textures. Made with the finest ingredients, this crispy and savory treat is a true embodiment of culinary excellence.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Bhelpuri (200gm),₹49.10,"Haldiram's Bhelpuri is a popular Indian snack that is known for its vibrant flavors and refreshing taste. It is a delightful combination of puffed rice, sev (fried gram flour noodles), crunchy papdi (fried dough crisps), chopped onions, tomatoes,",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Banana Chips Salted (200gm),₹69.64,"Haldiram’s Banana Chips Salted is a delicious popular snack made from slices of ripe bananas, lightly seasoned with salt.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Banana Chips Masala (200gm),₹71.42,"Haldiram’s Banana Chips Masala is a flavourful snack, made from slices of ripe bananas blended well with flavourful spices.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Panchrattan (400gm),₹174.10,Haldiram's Panchrattan is a delightful blend of various crispy and savory elements that come together to create a unique snacking experience.,Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Peanut Salted (200gm),₹49.10,"Crunch into perfection with Haldiram's Salted Peanuts – a savory symphony of roasted goodness, delivering a burst of irresistible flavor with every salty, nutty bite.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Bhujia (200gm),₹53.57,"Haldiram's Bhujia is an irresistible Indian snack that offers a delightful combination of flavors and textures. Made with the finest ingredients, this crispy and savory treat is a true embodiment of culinary excellence.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Gol Mathi (500gm),₹111.61,"Haldiram's Gol Mathi is a traditional Indian snack that is loved for its unique shape and crispy texture. The snack is made from a dough prepared with wheat flour, which is then rolled out and cut into small round shapes.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Bhakarwadi B (500gm),₹160,"Haldiram's Bhakarwadi is made from a dough prepared with wheat flour, gram flour, and a mix of spices. The dough is rolled out and cut into small diamond-shaped pieces or squares, which are then deep-fried until they turn golden brown and become crispy.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Bhakarwadi M (500gm),₹124.11,"Haldiram's Bhakarwadi is made from a dough prepared with wheat flour, gram flour, and a mix of spices. The dough is rolled out and cut into small diamond-shaped pieces or squares, which are then deep-fried until they turn golden brown and become crispy.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Milk Mathi (500gm),₹133.93,"Haldiram Milk Mathi is a delicious and savory snack made with refined wheat flour, milk powder, and cumin seeds. The dough is rolled into small balls and then deep-fried until golden brown.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Mathi Tikoni (400gm),₹116.07,"Haldiram's Tikoni Mathi is a traditional Indian snack known for its unique triangular shape and crispy texture. The snack is made from a dough prepared with wheat flour, which is then rolled out and cut into triangular shapes.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Mathi Masala (500gm),₹200,"Haldiram's Masala Mathi is a savory snack that combines the rich flavors of wheat flour and a blend of spices. The snack is made from a dough prepared with wheat flour, which is then shaped into small discs and deep-fried until they become crispy and golden.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Kadhi Pakora (300gm),₹72.03,"Haldiram Kadhi Pakoda is a delectable and popular Indian dish offered by Haldiram, a renowned Indian food brand. Kadhi Pakoda is a traditional North Indian dish that consists of a spiced yogurt-based curry (kadhi) with deep-fried fritters (pakoda) made from gram flour (besan).",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Rajma Raseela (300gm),₹75.89,"Haldiram's Rajma is a tasty and convenient ready-to-eat dish offered by Haldiram, a renowned Indian food brand. Rajma, also known as Rajma Masala, is a popular North Indian dish made from red kidney beans cooked in a flavorful and aromatic gravy.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Pao Bhaji (300gm),₹98.21,"Haldiram Pao Bhaji is a delicious and convenient ready-to-eat dish offered by Haldiram, a renowned Indian food brand. Pao Bhaji is a popular Indian street food dish that combines a flavorful vegetable curry (bhaji) with soft bread rolls (pao).",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Dal Tadka With Plain Rice (375gm),₹127.12,Haldiram's Ready to Eat Dal Chawal provides a quick and hassle-free way to enjoy the authentic flavors of this popular dish without the need for extensive cooking or preparation.,Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Shahi Paneer (300gm),₹139.83,"Haldiram's Shahi Paneer is known for its royal and regal flavors. The creamy gravy, combined with the tender paneer cubes, creates a luxurious and satisfying dish.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,Pani Puri RTEK (360gm),₹156.78,"Haldiram's Pani Puri RTE: Ready-to-enjoy the burst of tangy, spicy, and refreshing flavors, bringing the beloved street food experience to your fingertips with convenience and authenticity.",Veg,Spicy,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,RTE Dal Makhani With Peas Pulao (375gm),₹135.59,"Haldiram Dal Makhni and Peas Pulao is a delicious and convenient ready-to-eat meal offered by Haldiram, a renowned Indian food brand. It combines two classic Indian dishes, Dal Makhni and Peas Pulao, in a single package, providing a wholesome and flavorful meal option.",Veg,Normal,haldirams_raj_nagar_menu.csv
Namkeen & Ready to Eat,RTE Choley With Plain Rice (375gm),₹127.12,The Chholey Chawal by Haldiram's is made using high-quality ingredients and follows authentic Indian recipes to deliver an authentic taste experience.,Veg,Normal,haldirams_raj_nagar_menu.csv
The Ranveer Singh Meal,McChicken® Xplode,₹171,"Delightfully crispy chicken sandwich with a crispy chicken patty topped with Xplode Sauce,Fried Onions and shredded iceberg lettuce served on a perfectly toasty bun.",Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,McVeggie Xplode,₹148,"A patty made of potatoes, peas, carrots, beans, onions, red capsicum and a selection of Indian spices, topped with crispy lettuce, Xplode Sauce & Fried Onions packed into sesame toasted buns.",Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,McVeggie Xplode VM,₹207,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,Golden Crispy Pops,₹137,"Hi, it’s Golden Crispy Popson this side",Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,Large EVM McChicken Xplode,₹325,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,Bobaaa Blast - Reusable Bottle,₹158,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,EVM McVeggie Xplode,₹290,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,The Ranveer Singh Meal McVeggie Xplode,₹296,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,Large EVM McVeggie Xplode,₹314,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,The Ranveer Singh Meal McChicken Xplode,₹319,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,EVM McChicken Xplode,₹301,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
The Ranveer Singh Meal,McChicken Xplode VM,₹233,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
MineCraft Meal,Minecraft Chicken McNuggets® 9pc,₹209,"Bite-sized pieces of breaded boneless chicken, fried and served hot with smoke-flavoured Barbeque Sauce or Mustard Sauce",Non-Veg,Spicy,mcdonalds_raj_nagar_extension_menu.csv
MineCraft Meal,Minecraft Veg Surprise Meal,₹263,"""Order the exclusive Minecraft Meal today and get 1-6 FREE collectible cards with your meal! Don’t miss out on this limited-time offer!""",Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
MineCraft Meal,Minecraft Small McFlurry® Oreo,₹93,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
MineCraft Meal,Minecraft Small McFlurry® Choc crunch,₹93,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
Deal Of The Day,McAloo Tikki Meal,₹234,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
Deal Of The Day,Veg Surprise Meal,₹255,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
Deal Of The Day,McEgg Meal,₹244,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
Deal Of The Day,McChicken Meal,₹327,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
Deal Of The Day,Chicken McGrill Meal,₹282,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
Deal Of The Day,Tandoori Chicken Wrap Meal,₹290,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
Deal Of The Day,Aloo Wrap Meal,₹267,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,McCrispy® Chicken*,₹218,Delightfully crispy chicken sandwich with a crispy chicken patty topped with mayonnaise and shredded iceberg lettuce served on a perfectly toasty bun.,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,Crispy Veggie Burger*,₹196,"A crunchy patty made from a blend of 7 exotic veggies, topped with crisp lettuce and a tangy cocktail sauce, all nestled in soft, glazed potato buns. A delightful mix of bold flavours and ultimate satisfaction in every bite.",Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,EVM McCrispy® Chicken*,₹357,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,EVM Crispy Veggie*,₹334,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,Large EVM Crispy Veggie Double patty Burger,₹474,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,Large Crispy Veggie*,₹360,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,Large EVM McCrispy® Chicken,₹383,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,EVM Crispy Veggie Double patty Burger,₹447,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,EVM McCrispy® Chicken Double patty Burger,₹470,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCrispy Range,Large EVM McCrispy® Chicken Double patty Burger,₹497,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
No Deal Like McDeal,Chicken Puff 1+1*,₹136,"Blend of assorted chicken, mozzarella cheese mixed with tomato sauce and exotic spices stuffed in rectangle shaped savoury dough",Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
No Deal Like McDeal,VM McChicken®,₹234,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
No Deal Like McDeal,Egg Wrap VM,₹167,,Non-Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCafe,Garlic Marinara Toasty,₹153,Garlic Sub Marinara Toasty,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCafe,Iced Coffee,₹125,,Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCafe,Peach Iced Tea,₹194,"A perfect blend of aromatic teas, infused with peach flavour. Now in a new, convenient and delivery friendly packaging",Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCafe,Chocolate Shake,₹194,"The classic sinful chocolate shake, a treat for anytime you need one. Now in a new, convenient and delivery friendly packaging",Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
McCafe,Cold Coffee Frappe,₹206,"Rich, creamy and irresistible cold coffee, created by blending a double shot of espresso, ice cream & milk",Veg,Spicy,mcdonalds_raj_nagar_extension_menu.csv
McCafe,Vanilla Oreo Shake,₹206,"A refreshing sweet treat made from vanilla flavour and Oreo cookie pieces which are blended with ice. Now in a new, convenient and delivery friendly packaging.",Veg,Normal,mcdonalds_raj_nagar_extension_menu.csv
