category,name,price,description,veg_nonveg,spice_level
Namkeen & Ready to Eat,All In One (200gm),₹53.57,Haldiram's All in One Namkeen is a popular and flavorful snack mix that combines a variety of ingredients to create a savory and satisfying snacking experience.,Veg,Normal
Namkeen & Ready to Eat,Bhujia Plain (200gm),₹53.57,"Haldiram's Plain Bhujia is a classic Indian snack that is loved for its simplicity and delicious taste. It is a crispy and savory snack made primarily from gram flour (besan), spices, and aromatic herbs.",Veg,Normal
Namkeen & Ready to Eat,Kaju Mixture (400gm),₹160.71,Haldiram's Kaju Mixture Namkeen is a savory snack that showcases the richness of cashews (kaju) combined with a variety of other ingredients.,Veg,Normal
Namkeen & Ready to Eat,Kachori Small (200gm),₹58.03,"Savor the authentic flavors of Indian cuisine with Haldiram's Small Kachori. These bite-sized, deep-fried pastries are a popular and savory snack that will transport you to the streets of India, where the aroma of spices fills the air.",Veg,Normal
Namkeen & Ready to Eat,Moong Dal (200gm),₹53.57,"Haldiram’s moong dal is a crispy salted namkeen with the goodness of moong dal. Known for its delicious taste, it satisfies your small hunger pangs anytime, anywhere.",Veg,Normal
Namkeen & Ready to Eat,Navrattan (440gm),₹88.39,"Indulge in the mouth-watering taste of Haldiram's Navrattan, a perfect blend of nine delicious ingredients that takes you to a flavourful journey!",Veg,Normal
Namkeen & Ready to Eat,Aloo Bhujia (220gm),₹46.42,Haldiram's Aloo Bhujia is a popular Indian snack produced by the well-known brand Haldiram. It is a crispy and flavorful snack made primarily from potatoes (aloo) and gram flour (besan).,Veg,Normal
Namkeen & Ready to Eat,Nut Cracker (440gm),₹95.53,"Haldiram's Nut Cracker is a premium snack that brings together the goodness of assorted nuts and a flavorful blend of spices. The snack typically includes a variety of nuts such as almonds, cashews, peanuts, and sometimes other nuts like pistachios or walnuts.",Veg,Normal
Namkeen & Ready to Eat,Bhujia (1kg),₹258.92,"Haldiram's Bhujia is an irresistible Indian snack that offers a delightful combination of flavors and textures. Made with the finest ingredients, this crispy and savory treat is a true embodiment of culinary excellence.",Veg,Normal
Namkeen & Ready to Eat,Bhujia (400gm),₹107.14,"Haldiram's Bhujia is an irresistible Indian snack that offers a delightful combination of flavors and textures. Made with the finest ingredients, this crispy and savory treat is a true embodiment of culinary excellence.",Veg,Normal
Namkeen & Ready to Eat,Bhelpuri (200gm),₹49.10,"Haldiram's Bhelpuri is a popular Indian snack that is known for its vibrant flavors and refreshing taste. It is a delightful combination of puffed rice, sev (fried gram flour noodles), crunchy papdi (fried dough crisps), chopped onions, tomatoes,",Veg,Normal
Namkeen & Ready to Eat,Banana Chips Salted (200gm),₹69.64,"Haldiram’s Banana Chips Salted is a delicious popular snack made from slices of ripe bananas, lightly seasoned with salt.",Veg,Normal
Namkeen & Ready to Eat,Banana Chips Masala (200gm),₹71.42,"Haldiram’s Banana Chips Masala is a flavourful snack, made from slices of ripe bananas blended well with flavourful spices.",Veg,Normal
Namkeen & Ready to Eat,Panchrattan (400gm),₹174.10,Haldiram's Panchrattan is a delightful blend of various crispy and savory elements that come together to create a unique snacking experience.,Veg,Normal
Namkeen & Ready to Eat,Peanut Salted (200gm),₹49.10,"Crunch into perfection with Haldiram's Salted Peanuts – a savory symphony of roasted goodness, delivering a burst of irresistible flavor with every salty, nutty bite.",Veg,Normal
Namkeen & Ready to Eat,Bhujia (200gm),₹53.57,"Haldiram's Bhujia is an irresistible Indian snack that offers a delightful combination of flavors and textures. Made with the finest ingredients, this crispy and savory treat is a true embodiment of culinary excellence.",Veg,Normal
Namkeen & Ready to Eat,Gol Mathi (500gm),₹111.61,"Haldiram's Gol Mathi is a traditional Indian snack that is loved for its unique shape and crispy texture. The snack is made from a dough prepared with wheat flour, which is then rolled out and cut into small round shapes.",Veg,Normal
Namkeen & Ready to Eat,Bhakarwadi B (500gm),₹160,"Haldiram's Bhakarwadi is made from a dough prepared with wheat flour, gram flour, and a mix of spices. The dough is rolled out and cut into small diamond-shaped pieces or squares, which are then deep-fried until they turn golden brown and become crispy.",Veg,Normal
Namkeen & Ready to Eat,Bhakarwadi M (500gm),₹124.11,"Haldiram's Bhakarwadi is made from a dough prepared with wheat flour, gram flour, and a mix of spices. The dough is rolled out and cut into small diamond-shaped pieces or squares, which are then deep-fried until they turn golden brown and become crispy.",Veg,Normal
Namkeen & Ready to Eat,Milk Mathi (500gm),₹133.93,"Haldiram Milk Mathi is a delicious and savory snack made with refined wheat flour, milk powder, and cumin seeds. The dough is rolled into small balls and then deep-fried until golden brown.",Veg,Normal
Namkeen & Ready to Eat,Mathi Tikoni (400gm),₹116.07,"Haldiram's Tikoni Mathi is a traditional Indian snack known for its unique triangular shape and crispy texture. The snack is made from a dough prepared with wheat flour, which is then rolled out and cut into triangular shapes.",Veg,Normal
Namkeen & Ready to Eat,Mathi Masala (500gm),₹200,"Haldiram's Masala Mathi is a savory snack that combines the rich flavors of wheat flour and a blend of spices. The snack is made from a dough prepared with wheat flour, which is then shaped into small discs and deep-fried until they become crispy and golden.",Veg,Normal
Namkeen & Ready to Eat,Kadhi Pakora (300gm),₹72.03,"Haldiram Kadhi Pakoda is a delectable and popular Indian dish offered by Haldiram, a renowned Indian food brand. Kadhi Pakoda is a traditional North Indian dish that consists of a spiced yogurt-based curry (kadhi) with deep-fried fritters (pakoda) made from gram flour (besan).",Veg,Normal
Namkeen & Ready to Eat,Rajma Raseela (300gm),₹75.89,"Haldiram's Rajma is a tasty and convenient ready-to-eat dish offered by Haldiram, a renowned Indian food brand. Rajma, also known as Rajma Masala, is a popular North Indian dish made from red kidney beans cooked in a flavorful and aromatic gravy.",Veg,Normal
Namkeen & Ready to Eat,Pao Bhaji (300gm),₹98.21,"Haldiram Pao Bhaji is a delicious and convenient ready-to-eat dish offered by Haldiram, a renowned Indian food brand. Pao Bhaji is a popular Indian street food dish that combines a flavorful vegetable curry (bhaji) with soft bread rolls (pao).",Veg,Normal
Namkeen & Ready to Eat,Dal Tadka With Plain Rice (375gm),₹127.12,Haldiram's Ready to Eat Dal Chawal provides a quick and hassle-free way to enjoy the authentic flavors of this popular dish without the need for extensive cooking or preparation.,Veg,Normal
Namkeen & Ready to Eat,Shahi Paneer (300gm),₹139.83,"Haldiram's Shahi Paneer is known for its royal and regal flavors. The creamy gravy, combined with the tender paneer cubes, creates a luxurious and satisfying dish.",Veg,Normal
Namkeen & Ready to Eat,Pani Puri RTEK (360gm),₹156.78,"Haldiram's Pani Puri RTE: Ready-to-enjoy the burst of tangy, spicy, and refreshing flavors, bringing the beloved street food experience to your fingertips with convenience and authenticity.",Veg,Spicy
Namkeen & Ready to Eat,RTE Dal Makhani With Peas Pulao (375gm),₹135.59,"Haldiram Dal Makhni and Peas Pulao is a delicious and convenient ready-to-eat meal offered by Haldiram, a renowned Indian food brand. It combines two classic Indian dishes, Dal Makhni and Peas Pulao, in a single package, providing a wholesome and flavorful meal option.",Veg,Normal
Namkeen & Ready to Eat,RTE Choley With Plain Rice (375gm),₹127.12,The Chholey Chawal by Haldiram's is made using high-quality ingredients and follows authentic Indian recipes to deliver an authentic taste experience.,Veg,Normal
